,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PercentAmplitude,PeriodLS
205,0.0175,0.148402,2,0.333333,-0.004,-1.2e-05,0.415225,13.410697,0.0007099999999999999,0.0065,0.5,0.002759,2831.83664
206,0.012,0.180678,1,0.181818,0.0035,-1.8e-05,0.063826,15.578584,0.000356,0.004,0.298701,0.001027,0.076315
207,0.12575,3e-06,15,0.324324,-0.046,-0.000432,0.436728,12.874243,0.005396,0.0345,0.418919,0.014243,887.9775
208,0.0135,0.018412,2,0.310606,0.006999999999999999,-9e-06,0.289661,13.566674,0.000483,0.004,0.431818,0.001843,0.080152
209,0.0255,0.000567,1,0.230769,0.003,1.2e-05,1.825467,16.001017,0.000877,0.009000000000000001,0.702341,0.004312,0.520005
210,0.07200000000000001,0.011983,15,0.37,0.013,-4e-05,0.332471,13.857057,0.002823,0.0295,0.33,0.006386,811.6900469999998
211,0.019,0.502438,2,0.346667,-0.005,0.0,0.189908,15.54733,0.0006309999999999999,0.006999999999999999,0.433333,0.001801,783.8431730000002
212,0.0205,0.017491999999999997,13,0.31666700000000003,0.0045,5.7e-05,0.5259699999999999,14.919213,0.0007070000000000001,0.006999999999999999,0.406667,0.00248,21.195218
213,0.0505,0.14283800000000002,3,0.33,0.0075,-1.8e-05,5.185185,13.33039,0.001953,0.019,0.356667,0.005701,22.642292
214,0.02875,0.074186,2,0.314286,0.0025,2e-05,0.019229,13.132751999999998,0.001152,0.011,0.352381,0.003275,301.590144
215,0.0485,0.000362,3,0.33,-0.01,-2e-06,0.190054,13.624773,0.001928,0.0185,0.433333,0.005944,1.040717
216,0.2645,0.114556,1,0.341137,0.006999999999999999,-1.7e-05,0.410883,18.755619,0.007662,0.105,0.384615,0.021162,0.678784
217,0.0655,0.024025,5,0.336667,0.018000000000000002,-3.7e-05,0.3386,14.71696,0.00239,0.0245,0.413333,0.006557,1208.616231
218,0.0285,0.793327,1,0.31666700000000003,-0.002,5e-06,2.49453,16.553720000000002,0.000916,0.01,0.526667,0.003806,0.249449
219,0.1945,0.0,1,0.16,0.299,6e-06,0.396684,17.689536999999994,0.006062,0.021,0.773333,0.023656,1.553655
220,0.2755,1e-06,1,0.376667,-0.067,-6e-06,2.43553,18.708583,0.008024,0.1065,0.276667,0.019863,0.581125
221,0.0145,0.529516,2,0.28125,-0.0035,-1.1e-05,0.79929,13.568469,0.000556,0.005,0.302083,0.001548,0.932885
222,0.015,0.379512,2,0.333333,-0.001,2.7e-05,0.04879,15.102652,0.000553,0.006999999999999999,0.257576,0.001258,22.570664
223,0.0155,0.364202,2,0.387097,0.001,-1e-05,0.25413,13.621882,0.000572,0.006,0.365591,0.001321,8.593225
224,0.1905,0.0,3,0.4357140000000001,-0.066,-1.3e-05,1.304566,16.775793,0.007398,0.1085,0.207143,0.013668,1.035119
225,0.094,0.003754,4,0.33,0.03,-2e-05,0.736498,14.382123000000002,0.0033909999999999995,0.0335,0.42,0.010607,53.96379200000001
226,0.1575,0.017262,1,0.36,0.0115,1.1e-05,2.805534,18.714543,0.004609,0.0675,0.323333,0.012129,0.711572
227,0.193,0.002263,18,0.313333,0.017,4.5e-05,2.005231,13.15386,0.007206999999999998,0.056,0.42,0.017408,538.525557
228,0.0175,1e-06,2,0.3,0.006999999999999999,-4e-06,1.683502,13.570807,0.00066,0.006,0.39,0.002211,505.58049000000005
229,0.015,0.001731,13,0.303333,0.005,-2e-06,0.383959,14.91177,0.0005110000000000001,0.005,0.346667,0.001475,36.719324
230,0.038,0.043995,3,0.333333,0.02,-2e-06,0.029766,13.174642,0.001534,0.015,0.390244,0.004783,0.994367
231,0.02,0.002999,1,0.25,-0.005,1.3e-05,1.757548,15.745447,0.0006190000000000001,0.006,0.523333,0.00235,1.023756
232,0.018000000000000002,0.020311000000000003,2,0.36,0.005,-2e-06,0.146879,13.672563,0.000681,0.006999999999999999,0.406667,0.002048,17.353718
233,0.1355,1e-06,19,0.333333,-0.069,0.000185,1.290323,14.138229999999998,0.0051270000000000005,0.045,0.42,0.013816,5272.819079999998
234,0.0155,0.004963,5,0.35,-0.003,-1e-06,0.402194,14.828713,0.0005549999999999999,0.005,0.45,0.001888,15.607721
235,0.1555,0.376025,6,0.31666700000000003,-0.015,4e-06,0.017842,14.30674,0.0054020000000000006,0.0555,0.403333,0.017440999999999998,80.358316
236,0.1025,0.040127,4,0.31,-0.025,-5e-06,0.252101,13.44976,0.003891,0.0345,0.423333,0.011261,30.84255
237,0.029,0.102081,2,0.306667,0.0035,-6e-06,0.015408000000000003,15.03929,0.000952,0.009000000000000001,0.47,0.00246,0.999183
238,0.1575,0.0,12,0.276243,-0.128,-0.000225,0.406504,14.618508,0.005825,0.048,0.430939,0.016184999999999998,266.938788
239,0.2005,5e-06,1,0.363333,0.04,1.4e-05,0.384732,18.784433,0.006084,0.0905,0.263333,0.016564,0.6329899999999999
240,0.0235,0.015043,4,0.384615,-0.0035,-4e-06,0.823224,15.30408,0.000833,0.01,0.344482,0.002352,28.996323
241,0.01425,0.416672,2,0.258929,0.005,1.5e-05,0.057504,13.032098,0.000543,0.0045,0.375,0.001535,21.714626000000006
242,0.0275,0.024074,2,0.34,-0.003,7.000000000000002e-06,0.089888,14.566517,0.000994,0.011,0.32,0.002609,26.456234
243,0.242,1.1e-05,7,0.32,0.063,2.9e-05,0.080321,13.132023,0.009199,0.078,0.333333,0.024219,73.85481700000003
244,0.02975,0.036178,4,0.277778,0.003,1.3e-05,0.018345,12.785444,0.001295,0.0125,0.314815,0.003597,85.664332
245,0.2275,0.0,3,0.276667,0.14800000000000002,0.00131,35.770925,19.17712,0.006376,0.081,0.436667,0.025352,0.196885
246,0.66,0.013682,1,0.290102,0.13699999999999998,2.3e-05,1.464124,20.992573,0.016179,0.219,0.552901,0.063627,0.13075
247,0.096,0.0,33,0.346667,-0.037000000000000005,0.000241,1.160381,14.71171,0.003737,0.035,0.293333,0.008288,593.683944
248,0.9205,0.0,14,0.19398,0.8740000000000001,0.0008960000000000002,0.6064689999999999,15.453605,0.02288,0.04,0.752508,0.097256,1048.604652
249,0.018000000000000002,0.010268,7,0.326667,-0.004,-0.001234,2.625571,14.568827,0.000666,0.0065,0.423333,0.001853,1.027917
250,0.175,0.0,1,0.210702,0.14800000000000002,1.4e-05,0.215997,18.839632,0.004204,0.037000000000000005,0.652174,0.018807,0.389981
251,0.1545,0.0,1,0.42,0.042,1.3e-05,0.315039,15.660363,0.006367,0.092,0.166667,0.011756,4.29646
252,0.0195,0.292688,2,0.309524,0.002,-5e-06,0.016638999999999998,11.986714,0.0008730000000000001,0.006999999999999999,0.452381,0.003004,140.481777
253,0.0095,0.039111,4,0.29940100000000003,0.0035,1e-06,0.933333,13.197401,0.000364,0.003,0.407186,0.000985,5.405977
254,0.068,0.568782,1,0.222222,0.03,7e-05,0.266667,14.498889000000002,0.002364,0.022,0.259259,0.006208,36.937787
255,0.3655,0.0,1,0.383333,-0.16399999999999998,-1e-06,0.538358,18.700203,0.010821,0.1425,0.353333,0.032871,0.581225
256,0.0255,0.035687,2,0.353333,-0.002,1.7e-05,0.981997,14.987693,0.000904,0.01,0.436667,0.002936,8358.356520000001
257,0.0475,0.623866,5,0.31,0.008,-6e-06,0.017036000000000003,14.711023,0.001618,0.016,0.403333,0.004555,370.798028
258,0.28600000000000003,0.0,1,0.223333,0.287,-2e-06,0.237425,18.469413,0.009395,0.0905,0.406667,0.026795,11.470481
259,0.0525,0.015078,3,0.26699,0.016,-2.4e-05,0.455927,13.162505,0.002023,0.015,0.5679609999999999,0.007218,24.485946
260,0.149,0.005907,6,0.296667,-0.038,-4e-06,0.400291,13.792213,0.005128,0.0455,0.4,0.01442,874.777386
261,0.017,0.412133,1,0.327759,0.004,1e-05,1.350763,15.851314000000002,0.000551,0.006,0.404682,0.0015140000000000002,0.034539
262,0.023,0.0,1,0.226667,-0.0005,1.5e-05,3.560162,15.49864,0.000705,0.006,0.706667,0.003097,0.049131
263,0.201,0.029885,5,0.288288,0.1185,4.6e-05,0.609524,14.197054,0.006905,0.063,0.369369,0.021274,68.580898
264,0.384,0.0,1,0.126667,0.585,8e-06,6.160458,18.546973,0.008874,0.0675,0.673333,0.043347,7.349092
265,0.117,0.021711,9,0.363333,0.006,4e-06,0.293542,14.099733,0.004486,0.043,0.356667,0.010853,134.092368
266,0.018000000000000002,0.201329,1,0.30935300000000004,0.0035,1.1e-05,0.102041,15.163763,0.0005549999999999999,0.005,0.417266,0.001583,30.652953000000004
267,0.0225,0.376553,1,0.323333,-0.0025,-2e-06,0.205071,15.029007,0.000775,0.008,0.403333,0.002329,1.048883
268,0.07225,0.084899,3,0.316832,0.0215,5.600000000000001e-05,0.029487,14.401653,0.002773,0.023,0.435644,0.007640000000000002,19.639967
269,0.02,0.347407,3,0.3,0.0,-1e-06,0.024097,15.541197,0.000656,0.0065,0.5,0.002059,975.330677
270,0.015,0.268975,2,0.29,0.0015,0.0,0.015415,14.08106,0.000505,0.004,0.45,0.001207,124.308349
271,0.2765,0.018678,1,0.323333,0.07,-8.8e-05,108.684211,18.995523,0.007781999999999998,0.1125,0.376667,0.023066,0.617636
272,0.04425,0.000152,1,0.247863,-0.0265,7.000000000000002e-06,0.039726,13.414504,0.00169,0.013,0.598291,0.00559,1.393564
273,0.0235,0.259063,2,0.343333,0.004,-2e-06,0.112183,14.94983,0.000798,0.008,0.396667,0.002074,23.500173
274,0.174,0.007984,3,0.346457,-0.0705,-6.1e-05,0.045671,13.419016,0.006948,0.06,0.385827,0.017211,69.00538900000001
275,0.0465,0.668341,2,0.343333,-0.005,-1e-05,0.081967,13.380223,0.001729,0.014,0.413333,0.005232,1.069617
276,0.2225,0.0,2,0.313333,0.125,0.000687,32.956222,18.291653,0.0077,0.109,0.42,0.037532,0.191378
277,0.025,0.094073,2,0.366667,-0.0025,-1e-06,0.011597,14.805533,0.000895,0.01,0.383333,0.002499,497.330796
278,0.2765,0.0,1,0.2,0.292,6e-06,0.519019,19.02459,0.007462000000000002,0.0565,0.623333,0.028294,0.607236
279,0.2795,0.0,3,0.166667,0.499,0.0008939999999999998,17.709251000000005,13.92401,0.01177,0.026,0.713333,0.042404,0.264702
280,0.023,0.0,52,0.36,0.011,-0.003075,2.780997,14.657470000000002,0.000919,0.01,0.23,0.00232,12.214296
281,0.0135,0.274489,2,0.35,0.0005,-1e-06,0.286885,13.316987,0.000513,0.005,0.473333,0.001652,522.3700230000002
282,0.0145,0.206002,1,0.31,-0.001,-7.000000000000002e-06,0.8169930000000001,15.113537,0.000505,0.005,0.466667,0.001456,464.000327
283,0.01,0.278684,1,0.308219,0.0005,-8e-06,0.202977,15.190473,0.000368,0.004,0.30137,0.000922,0.337798
284,0.0295,5e-06,1,0.28,0.0165,-3e-06,0.033211000000000004,15.271867000000002,0.001065,0.01,0.636667,0.005435,0.999256
285,0.03,0.124028,2,0.296667,-0.004,-1.1e-05,0.255973,14.273229999999998,0.000998,0.009000000000000001,0.493333,0.003012,15.146422
286,0.40925,0.0,1,0.403846,-0.41,3.4e-05,0.562265,17.224346,0.013775,0.134,0.384615,0.037537,0.379287
287,0.01775,0.260936,2,0.352113,0.004,2.2e-05,0.052962,14.884845,0.0006320000000000001,0.006,0.28169,0.001411,0.956691
288,0.0235,0.013536,5,0.27,-0.003,-1e-05,0.386349,13.736787,0.000805,0.006999999999999999,0.526667,0.003057,0.996518
289,0.01325,0.113582,2,0.324176,0.001,1e-06,0.325203,14.031434,0.000515,0.0055,0.401099,0.00171,222.44899
290,0.0095,0.287021,1,0.349398,0.005,4e-06,0.688863,12.93688,0.000393,0.003,0.361446,0.001159,0.246381
291,0.027000000000000003,0.396938,2,0.34,0.001,-1e-05,0.110783,12.760813,0.001111,0.01,0.453333,0.003605,20.777364
292,0.118,5e-06,1,0.25,0.067,-5e-06,0.110211,18.506503,0.0031620000000000003,0.0375,0.496667,0.013056,0.275781
293,0.014,0.228265,4,0.296667,0.0,-1.1e-05,0.113122,13.57051,0.000563,0.0055,0.436667,0.001842,2089.58274
294,0.0155,0.414577,3,0.325,0.0,-1.1e-05,0.127065,12.417512,0.0006219999999999999,0.005,0.4125,0.001611,0.333404
295,0.058,0.0,1,0.19,0.059,3e-06,0.516158,16.736327,0.001656,0.0125,0.693333,0.006065999999999999,1.022843
296,1.13675,0.002845,14,0.245902,0.156,-0.000515,0.7363770000000001,12.96729,0.041279,0.355,0.377049,0.110983,668.98971
297,0.0175,0.011269,4,0.360544,0.0025,6e-06,0.198314,14.714299,0.000668,0.006999999999999999,0.319728,0.001631,47.002107
298,0.3405,0.0,1,0.186667,0.321,4.7e-05,0.790924,19.318853,0.008206,0.067,0.666667,0.038436,0.738345
299,0.0255,0.211312,3,0.299539,0.006,-8e-06,0.783801,13.92053,0.00086,0.008,0.414747,0.002299,1.002649
300,0.022,0.323256,2,0.336667,0.001,3e-06,0.386018,13.57252,0.0008939999999999998,0.008,0.443333,0.0028,1451.10703
301,0.018000000000000002,0.044536,3,0.286822,0.0,7.000000000000002e-06,0.323887,15.012244,0.000583,0.005,0.5077520000000001,0.002131,30.669077
302,0.2805,0.002675,1,0.25,0.16899999999999998,3.8e-05,1.894866,19.17343,0.007897,0.0965,0.546667,0.036795,0.341451
303,0.14,0.0,1,0.263333,0.081,-2.1e-05,0.305126,18.666773000000006,0.003722,0.041,0.466667,0.011121,0.8542850000000001
304,0.0305,0.033474000000000004,4,0.31,0.0075,-1e-05,0.021837,15.099843,0.001032,0.011,0.473333,0.004173,395.135566
305,0.0135,0.739924,1,0.277778,-0.002,-1.1e-05,0.020636,13.307222,0.0005200000000000001,0.005,0.411111,0.001353,0.5051640000000001
306,0.0235,0.544655,5,0.352518,-0.002,-2.6e-05,0.963275,15.11836,0.000822,0.009000000000000001,0.366906,0.002117,1.002242
307,0.0195,0.344575,2,0.32,-0.0015,-2e-06,0.07232899999999999,15.23826,0.000666,0.006999999999999999,0.433333,0.0021,20.188599
308,0.0685,0.258371,4,0.333333,-0.0155,-2.9e-05,1.286765,12.92601,0.002791,0.027000000000000003,0.326667,0.006885,29.194192
309,0.057,0.26191,3,0.33,0.011,6e-06,0.943396,13.158567,0.00228,0.021,0.38,0.00646,540.451978
310,0.0325,0.028784,4,0.33,0.0085,-5e-06,3.169014,14.531063,0.001133,0.012,0.383333,0.0044740000000000005,228.749414
311,0.0155,0.13977699999999998,1,0.31,-0.002,0.0,0.538358,15.739903,0.000489,0.005,0.48,0.0014609999999999998,0.600069
312,0.431,0.0,3,0.25666700000000003,0.463,0.002659,49.448529,19.697027,0.012165,0.135,0.396667,0.036873,0.155683
313,0.035,0.042428,5,0.303333,0.006,7.000000000000002e-06,1.219992,14.48012,0.00122,0.012,0.46,0.004144,591.432955
314,0.1035,0.0,1,0.4916390000000001,0.002,1.3e-05,0.766871,15.516816,0.004609,0.071,0.123746,0.007282999999999999,1.967058
315,0.0195,0.579104,2,0.319672,0.01,-2e-06,0.250862,15.116754,0.00067,0.006999999999999999,0.336066,0.001918,30.981454
316,0.0135,0.165672,3,0.34,0.001,-3e-06,0.334448,13.924107,0.000505,0.005,0.463333,0.001652,1228.203266
317,0.021,0.060268,2,0.306667,0.002,4e-06,0.289296,14.29393,0.000792,0.006999999999999999,0.516667,0.003078,288.902098
318,0.02075,0.226423,6,0.297297,-0.003,-1.7e-05,0.107527,15.028959,0.000682,0.006999999999999999,0.385135,0.001996,295.661112
319,0.027000000000000003,0.506149,3,0.333333,-0.002,-1e-05,1.110494,13.330777,0.001042,0.009000000000000001,0.42,0.003076,22.162591
320,0.06,0.006793,7,0.364641,0.009000000000000001,-3e-06,0.650407,14.679414,0.00238,0.024,0.281768,0.005383,37.074832
321,0.03,0.42808,14,0.303333,0.001,-2e-05,0.28680700000000003,14.947817,0.0009880000000000002,0.01,0.486667,0.003412,1767.8093760000004
322,0.0605,1e-06,11,0.35,0.031,-4e-06,0.013601,14.856132999999998,0.002064,0.021,0.41,0.006868000000000001,473.726055
323,0.1915,0.0,31,0.226667,0.1,-0.00035,0.582807,14.131973,0.006212,0.028,0.62,0.018351,5261.0928
324,0.0155,0.0,1,0.243333,0.009000000000000001,-8e-06,0.384172,13.226767,0.000591,0.004,0.59,0.002646,1587.051495
325,0.0235,0.544381,3,0.333333,-0.001,-1.1e-05,0.446144,15.48325,0.000799,0.009000000000000001,0.45,0.002712,0.996733
326,0.2605,2e-06,1,0.373333,-0.014,0.0,2.641085,16.371053,0.009602,0.1135,0.21,0.017731999999999998,0.573901
327,0.077,0.116419,6,0.342561,0.021,4e-06,0.578592,12.916083,0.003253,0.03,0.373702,0.008595,1198.346995
328,0.0255,0.137826,2,0.31,0.0035,9e-06,0.031702,15.355927,0.000868,0.009000000000000001,0.423333,0.002605,17.212660999999994
329,0.013,0.081802,2,0.29,0.0,3e-06,0.015034,14.866917,0.0004190000000000001,0.005,0.39,0.001143,0.184223
330,0.0185,0.0,2,0.216667,-0.016,8.1e-05,5.697674,12.752043,0.0007019999999999999,0.005,0.523333,0.002274,13.23215
331,0.0175,0.14345,5,0.32,0.002,-1.5e-05,0.8064520000000001,14.178643,0.000638,0.006,0.513333,0.0026100000000000003,3605.26095
332,0.013,0.370227,2,0.30935300000000004,0.001,-4e-06,0.177384,13.998719,0.000445,0.004,0.431655,0.001214,0.387898
333,0.202,0.0,1,0.143333,0.317,1.2e-05,0.405958,16.179717,0.006437000000000001,0.0315,0.67,0.023641,1.343751
334,0.01775,0.007375,2,0.263158,0.0145,-1e-06,0.402762,12.364192999999998,0.0007469999999999999,0.005,0.526316,0.00275,26.934488
335,0.014,0.300621,1,0.32,0.002,9e-06,0.501463,15.342507,0.000466,0.005,0.356667,0.0012380000000000002,11.427678
336,0.07400000000000001,0.0,4,0.17666700000000002,0.084,1e-05,1.352163,17.015673,0.002012,0.0115,0.68,0.008320000000000001,49.37442
337,0.255,0.000401,1,0.359116,-0.0305,-7.3e-05,4.77842,17.229326,0.008428,0.117,0.20442,0.019735,0.524042
338,0.019,0.395397,2,0.336667,0.0,0.0,0.01378,15.31236,0.0006219999999999999,0.006999999999999999,0.343333,0.001633,25.812052
339,0.2215,0.0,1,0.153846,0.2195,-2e-06,0.386658,18.912759,0.005331,0.044,0.742475,0.026725,1.246908
340,0.0325,0.864291,1,0.36,0.006,-6e-06,0.023303,13.32002,0.0012369999999999998,0.0105,0.46,0.003791,0.939793
341,0.0245,0.6372770000000001,2,0.304348,0.008,3.4e-05,0.192047,15.031435,0.0008710000000000001,0.0085,0.449275,0.0025280000000000003,35.51492000000001
342,0.017,0.321067,1,0.313333,0.001,1e-06,0.014629,14.91559,0.000588,0.006,0.476667,0.00181,18.959687
343,0.0285,0.035122,12,0.347826,-0.002,1.7e-05,0.495595,15.05787,0.001007,0.012,0.334448,0.00259,32.956286
344,0.1965,0.0,16,0.3,0.145,-4e-06,0.483092,13.9832,0.006842,0.045,0.503333,0.021208,123.031126
345,0.029,0.04752,5,0.3,0.01,-2e-06,0.332226,12.994167,0.001248,0.01,0.526667,0.004156,192.674657
346,0.1135,4.2e-05,4,0.31666700000000003,0.05,9e-06,1.0638299999999998,13.895887,0.004151,0.034,0.473333,0.011952,53.212485
347,0.022,0.749078,4,0.309091,0.001,1.3e-05,0.23522,15.136782,0.000715,0.006999999999999999,0.375758,0.001916,1.05534
348,0.026,0.002071,3,0.31,0.0075,-6e-06,0.016575,14.98219,0.000913,0.009000000000000001,0.453333,0.002804,1.044961
349,0.02825,0.338097,2,0.28,0.004,4e-06,0.061343,15.0818,0.00095,0.009000000000000001,0.413333,0.00378,0.967228
350,0.0185,0.126393,1,0.32,0.0,1e-06,0.06737,15.468717000000002,0.000638,0.006,0.51,0.002392,501.368066
351,0.345,6e-06,1,0.253333,0.231,4.8e-05,0.512844,19.866433,0.008584,0.0995,0.626667,0.040387,0.859469
352,0.0405,0.011506,6,0.283333,-0.019,-1.4e-05,0.490196,12.9539,0.001585,0.013,0.433333,0.005557,208.800147
353,0.02425,0.337767,3,0.317568,0.0015,-2.3e-05,0.115649,14.649581,0.000848,0.008,0.4391890000000001,0.002321,28.158201
354,0.07275,0.0,4,0.238095,0.067,5.3e-05,0.128538,12.051838,0.00275,0.015,0.533333,0.009714,40.617005
355,0.015,0.222869,2,0.311037,-0.0015,6e-06,0.468933,15.152572,0.000533,0.005,0.51505,0.0022440000000000003,1.071324
356,0.09875,2e-06,3,0.279279,0.08800000000000001,-5.5e-05,0.017799000000000002,13.759694,0.003791,0.03,0.486486,0.015778,1.0024620000000002
357,0.022,0.187622,2,0.32,-0.004,-4e-06,0.246969,15.368429999999998,0.00072,0.008,0.36,0.002147,1.002689
358,0.2325,2e-06,37,0.356667,0.1195,-0.000126,0.28280500000000003,13.743517,0.009405,0.075,0.38,0.024143,928.70344
359,0.205,0.0,1,0.283333,0.172,-1e-06,0.127804,17.879953,0.005953,0.07200000000000001,0.366667,0.019403,16.714579
360,0.021,0.358866,2,0.34,-0.002,-8e-06,0.347947,14.624343,0.000768,0.008,0.446667,0.002598,16.0353
361,0.277,0.0,1,0.120401,0.363,-1.5e-05,9.521484,18.645829,0.006162,0.032,0.8327760000000001,0.028306,0.557437
362,0.9965,0.0,15,0.42,-0.282,0.00073,2.159468,13.39552,0.045409,0.5265,0.173333,0.089001,289.171572
363,0.2105,0.0,1,0.42,0.002,-1.5e-05,0.328392,14.66564,0.008907,0.1165,0.17666700000000002,0.01487,4.711632
364,0.3045,4e-06,9,0.246667,0.09,-5.3e-05,0.118203,13.087383,0.009992,0.0665,0.526667,0.031195,189.645173
365,0.1565,0.015804,17,0.396667,-0.003,-4e-05,0.013347,14.07243,0.005794,0.058,0.32,0.014562,0.996338
366,0.0425,0.485903,2,0.31666700000000003,-0.006,4e-06,0.165893,13.599913,0.001649,0.015,0.456667,0.005294,866.3753640000001
367,0.036000000000000004,0.107036,3,0.35,-0.004,2e-06,0.163199,13.20727,0.001504,0.015,0.35,0.004316,0.995655
368,0.14300000000000002,0.000471,5,0.460674,0.027000000000000003,-0.000319,0.020036,12.769685,0.0070760000000000016,0.086,0.213483,0.013702,66.728844
369,0.04525,0.8343430000000001,4,0.326087,-0.004,-1.8e-05,0.932091,13.520788,0.0018170000000000005,0.0175,0.336957,0.004327,24.550081
370,0.229,0.14871900000000002,1,0.31,0.048,-6e-06,5.357143,19.575697,0.006261,0.0805,0.453333,0.022184,0.128916
371,0.0345,0.071962,3,0.333333,0.0055,1e-06,0.065424,14.757273,0.001273,0.014,0.336667,0.003659,28.663077
372,0.369,0.0,14,0.183333,0.159,0.000662,0.520833,14.557553,0.010049,0.029,0.68,0.033530000000000004,436.86883200000005
373,0.3555,0.0,1,0.214047,0.28,0.0,7.271418,19.734749,0.009022,0.08900000000000001,0.6454850000000001,0.040694,0.877339
374,0.0185,0.018215,1,0.33,-0.004,7.000000000000002e-06,0.018448,15.47224,0.0006219999999999999,0.006,0.536667,0.002262,2926.384065
375,0.0255,0.28878400000000004,2,0.283333,0.005,0.0,0.067325,15.820293,0.000775,0.008,0.49,0.002339,0.994191
376,0.156,0.000676,8,0.38,0.023,3.1e-05,0.26616,14.11226,0.006186,0.069,0.31666700000000003,0.013829,76.560835
377,0.08225,0.078412,2,0.392405,0.0,0.000102,0.029418,13.147203,0.003603,0.039,0.25316500000000003,0.008597,46.447874
378,0.01725,0.149992,3,0.369565,0.0025,5e-06,0.322234,13.075886,0.000727,0.006999999999999999,0.375,0.0023710000000000003,14.464642
379,0.0585,0.000313,5,0.381818,0.003,-2.6e-05,0.115241,14.252157999999998,0.002389,0.028,0.254545,0.0047020000000000005,22.754931
380,0.355,0.579973,2,0.369565,-0.0765,-0.000485,0.535022,18.799522,0.011289,0.157,0.282609,0.024679,0.512016
381,0.0185,0.002392,2,0.26,-0.0025,-7.000000000000002e-06,0.415225,13.463853,0.00067,0.0055,0.47,0.002117,1699.101984
382,0.0835,1e-06,14,0.387879,0.052000000000000005,7.5e-05,0.1717,14.661212,0.003132,0.035,0.327273,0.007644,371.083958
383,0.17600000000000002,0.0,9,0.316832,-0.1905,-0.0006129999999999999,0.041807,13.728208,0.008527,0.071,0.158416,0.021267,911.59456
384,0.16399999999999998,0.156248,1,0.33,0.013,0.0,1.960031,18.778087,0.004468,0.0635,0.376667,0.012221,0.798042
385,0.0495,0.014585,4,0.25666700000000003,0.0095,-2e-06,0.597015,14.487203,0.001643,0.015,0.496667,0.006213000000000001,35.170275
386,0.0245,0.07822899999999999,9,0.32,0.0055,-1.7e-05,0.205444,15.963157,0.000788,0.009000000000000001,0.393333,0.002381,0.998717
387,0.4320000000000001,0.0,1,0.41,-0.247,4.6e-05,10.220853,19.20428,0.012396,0.1575,0.333333,0.033097,0.514594
388,0.058,0.332393,2,0.323333,0.002,-2.7e-05,1.209677,13.651407,0.0022,0.022,0.356667,0.00586,25.883263
